Nome;Número de Mensagens;Stickers;Imagens;Áudios
Lucas Toniello:;1287;58;57;1
Palavra;Frequência
jajaja;1
gozar;1
instantaneamente;1
foto?;1
hj?;1
estressado?;1
🤙;1
tio;1
tempo...;1
amor;1
😍😍😍;1
lá,;1
toda;1
esquecido;1
completamente;1
cair?;1
achava;1
esquina;1
cobrava;1
35;1
caro;1
corta;1
cabelo;1
cérebro;1
coach;1
intnet;1
sp-campenis”;1
jogando;1
brasileiro,;1
internacional;1
maluco;1
avisar;1
tratam;1
terrorista;1
ed2”;1
step;1
brother...;1
guys;1
terminei;1
ler;1
docs;1
bom?;1
impossível;1
pego;1
dp;1
fico;1
2cm;1
última;1
estive;1
desmotivado;1
estudando;1
agosto;1
char;1
vetor;1
armazena;1
strings(que;1
vetores);1
melhor,;1
xer;1
matar;1
🙂;1
seguida;1
will;1
smith;1
tiltada;1
inicial?;1
dirigo;1
retorno;1
16:45;1
cade;1
lec;1
usam;1
respeita;1
desses;1
nesta;1
incrível;1
batalha;1
trata;1
deixo;1
12,;1
204;1
nó;1
reagir;1
bruno?;1
saber,;1
chegava;1
nois;1
tiver;1
janta;1
onde;1
sentado?;1
óculos;1
mo;1
intelectual;1
charme...;1
moreemrep;1
improvável;1
binário;1
uema;1
tanto;1
descrição;1
quanto;1
*estilo;1
vida*;1
vida;1
neymar;1
neynas;1
😔😔😔;1
parabens;1
miou;1
migue;1
torna;1
deles;1
instalar;1
miguelando;1
contra;1
nego;1
subcurso;1
@5515981246169;1
duck;1
go;1
anti;1
tudo?;1
errado?;1
assistindo;1
noia;1
negro;1
maravilhoso;1
fechar;1
extra;1
doguinho,;1
solta;1
2g1c;1
rolar;1
alguma;1
sara-extensão;1
curtindo;1
lab;1
viver;1
princesa;1
be;1
salim;1
grava;1
curti;1
slides;1
mario;1
reverso;1
dedão;1
pegando;1
sujo?;1
encontrar;1
vota;1
bagaça;1
tiago;1
0;1
compaixão;1
professores;1
bcc;1
waifu;1
eh*;1
mariusa;1
milfs;1
tinham;1
idade;1
ccom;1
muie;1
praticamente;1
mam;1
votos;1
somos;1
almas;1
gêmeas;1
tacando;1
tiro;1
proteção;1
contando;1
mentiras;1
discordia;1
grupi;1
guringa;1
cosi*;1
preferir;1
*unip*;1
perguntou;1
sala;1
colocariam;1
filhos;1
ctz;1
discursou;1
siovani;1
esquerda,;1
centro;1
kkkkkkkkkkkkkkkkkkkkkkkkkkk;1
chata;1
acabei;1
bus;1
uso;1
fumar;1
orgulho;1
po;1
smallbig;1
20-21h*;1
excluiu;1
reclamar;1
maconheiro?;1
moro;1
ms;1
condomínio;1
botou;1
ivete;1
pelado;1
bilauden;1
acento;1
tarado;1
smallville;1
piscininha;1
fundo;1
jáa;1
certeza;1
querendo;1
mistério;1
interrompem;1
morumbi;1
pimbolim;1
52;1
empatar;1
aprenderam;1
leonaogostar(){;1
tive;1
assiste;1
90;1
minutos;1
desse;1
show;1
horrores;1
parabéns;1
miriane;1
mamar;1
elon;1
musk;1
capitalista;1
😡;1
morangotango;1
apelido;1
inventei;1
16;1
postando;1
face;1
chamara;1
favor;1
ganhar;1
17h30;1
monstro;1
amado;1
enactus;1
imediatamente;1
pensei;1
robou;1
rizzi;1
iria;1
ra*;1
economizando;1
comida;1
chernobyl;1
gorfo;1
vaca;1
vá;1
pequeno;1
coçando;1
nao;1
suga;1
grupo:;1
atrasado?;1
espírito;1
adulto;1
é,;1
canto;1
galinha;1
né;1
esconde;1
alarme;1
existe;1
careca;1
almadiçoado;1
caindo;1
😉;1
comemorar...?;1
@5511973104437;1
messenger;1
mó;1
imaginando;1
veneno;1
wand...;1
🤭🤭🤭😈😈😈;1
2001;1
carro;1
priest,;1
yakult,;1
???;1
tá;1
foi????;1
posto;1
pergunto;1
varzeio;1
raiz;1
pastora?;1
kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk;1
lokão;1
16h;1
1h;1
bosi;1
conseguiu;1
faltas;1
perguntei;1
aulas;1
parar;1
julgar;1
😂😂😂😂;1
👌👌👌😂😂😂😂;1
derrota;1
morar;1
perigoso;1
andar;1
