Nome;Número de Mensagens;Stickers;Imagens;Áudios
Moranço;3749;30;163;20
Palavra;Frequência
pretendem;2
pagou;2
treinando;2
tubulacao;2
imensa;2
student's;2
singular;2
link;2
primos;2
ciao,;2
bella;2
full;2
will;2
fuck;2
sumiu;2
quantos;2
armageddon;2
verdadeiro;2
conteúdo;2
rimar;2
sociedade;2
bigode;2
socorro;2
fifa;2
webcam;2
junto;2
basicos;2
love;2
nasceu;2
jovi;2
acabou;2
novinha;2
conseguir;2
morreu;2
som;2
200%;2
consegue;2
bcc;2
14;2
vota;2
universitario;2
tam;2
quebrada;2
espera;2
penso;2
orelha;2
bota;2
resolve;2
namorada;2
comenta;2
kkkkkkkkkkk;2
comia;2
sabia;2
ir*;2
iroute;2
copiar;2
mao;2
absolutamente;2
ingresso;2
infelizmente;2
dou;2
ainda,;2
ceu;2
pc;2
linux;2
seloko;2
ihc;2
ai,;2
ape;2
materias;2
está;2
você…;2
baradel;2
natham,;2
printar;2
pau[i];2
normais;2
4g;2
botando;2
parecendo;2
gourmet;2
h;2
r;2
m;2
g;2
odiar;2
iron;2
rio;2
😭😭;2
comum;2
deram;2
boss;2
conga;2
preferencia;2
document;2
vale;2
daoras;2
toy;2
falei;2
bd;2
frase;2
perfeito;2
google;2
camarada;2
lewis;2
hamilton;2
ganhando;2
estiloso;2
gostosao;2
feio,;2
ranking;2
ultra;2
respostas;2
votou;2
salim;2
34;2
leticia;2
facuk;2
89;2
aviso;2
8h30;2
iguatemi;2
morrendo;2
acompanha;2
22h;2
vão;2
20-21h*;2
roque;2
vinhedo;2
ivete;2
big;2
cortado;2
tosse;2
container;2
hospital;2
minimo;2
he;2
contra;2
saveiro;2
vejam;2
lec;2
carregador*;2
“melhor;1
grupo”;1
cinzaa;1
endgame;1
joia;1
trouxe;1
busca-lo;1
2012;1
ny;1
amooo;1
leo”;1
99711-1223;1
98124-6169;1
99747-1294;1
participa;1
balanceado;1
pistolar;1
pito,;1
kakaroto;1
imaginava;1
eve;1
treinado;1
sr.;1
kaio;1
implorarei;1
voce,;1
verme;1
sejam;1
forçados;1
alguem?;1
contente;1
oratoria;1
estrelinha;1
🌟;1
